	WORD	CEFR	CLUE
3620	impactar	c1	['strike with disgust or revulsion']
3621	impacto	c1	['a powerful stroke with the fist or a weapon', 'the striking of one body against another', 'a forceful consequence; a strong effect']
3622	impar	a2	['not divisible by two']
3623	imparcialidad	b2	['objectivity and detachment']
3624	impasible	b1	['emotionally unmoved']
3625	impedir	c1	['stop (someone or something) from doing something or being in a certain state', 'be a hindrance or obstacle to', 'keep from happening or arising; make impossible', 'prevent from happening or continuing', 'make impossible, especially beforehand']
3626	imperativo	b1	"['required by rule', 'some duty that is essential and urgent', 'relating to verbs in the imperative mood', ""a mood that expresses an intention to influence the listener's behavior""]"
3627	imperdonable	b1	['not admitting of pardon']
3628	imperfecto	c1	['not perfect; defective or inadequate']
3629	imperialista	a1	['of or relating to imperialism', 'a believer in imperialism']
3630	imperio	a2	['supreme authority; absolute dominion', 'a group of countries under a single authority', 'a group of diverse companies under common ownership and run as a single organization', 'a monarchy with an emperor as head of state', 'the domain ruled by an emperor or empress; the region over which imperial dominion is exercised']
3631	impermeable	a2	['lightweight parka; waterproof']
3632	implacable	b1	['incapable of being placated', 'not to be placated or appeased or moved by entreaty']
3633	implantar	b2	['impose or inflict forcefully']
3634	implicación	c1	['the act of sharing in the activities of a group', 'something that is inferred (deduced or entailed or implied)', 'a meaning that is not expressly stated but can be inferred', 'an accusation that brings into intimate and usually incriminating connection', 'a connection of inclusion or containment', 'a usually secretive or illicit sexual relationship']
3635	implicar	b2	['express or state indirectly', 'suggest as a logically necessary consequence; in logic', 'indicate or signify', 'impose, involve, or imply as a necessary accompaniment or result', 'have as a logical consequence', 'have as a necessary feature', 'connect closely and often incriminatingly']
3636	imponer	c1	['impose something unpleasant', 'make mandatory', 'levy a tax on', 'rule as a dictator']
3637	importancia	c1	['the quality that renders something desirable or valuable or useful', 'the quality of being important and worthy of note', 'relative importance', 'having important effects or influence', 'the state of being prominent: widely known or eminent', 'a prominent status']
3638	importante	a2	['conspicuous in position or importance', 'large or relatively large in number or amount or extent or degree', 'large in amount or extent or degree', 'of extreme importance; vital to the resolution of a crisis', 'of great significance or value', 'of greater seriousness or danger', 'having or suggesting a consciousness of high position', 'having authority or ascendancy or influence', 'important in effect or meaning', 'fairly large or important in effect; influential']
3639	importar	b1	['bring in from abroad', 'have weight; have import, carry weight']
3640	importe	b2	['the price charged for some article or service']
3641	imposibilidad	c1	['the despair you feel when you have abandoned hope of comfort or success', 'incapability of existing or occurring']
3642	imposible	b1	['not capable of occurring or being accomplished or dealt with', 'impossible to achieve', 'totally unlikely', 'an illusory hope']
3643	imposición	b2	"['an act causing pain or damage', 'the act of enforcing; ensuring observance of or obedience to', 'the act of imposing something (as a tax or an embargo)', 'the value set on taxable property', 'an uncalled-for burden', ""charge against a citizen's person or property or activity for the support of government""]"
3644	impostor	b2	['someone who (fraudulently) assumes the appearance of another', 'a person who makes deceitful pretenses']
3645	imprecisión	c1	['freedom from restraint']
3646	impreciso	b1	['not exact', 'not clear to the mind', 'not clearly understood or expressed; ; -Anatole Broyard; - P.A.Sorokin; - John Locke', 'giving only major points; lacking completeness', 'not clearly defined or easy to perceive or understand', 'not precise']
3647	imprenta	b2	['the business of producing printed material for sale or distribution', 'a machine used for printing', 'a smudge made by a (dirty) finger', 'an impression produced by pressure or printing']
3648	imprescindible	a2	['not to be dispensed with; essential', 'absolutely necessary; vitally necessary']
3649	impresionante	a1	['characteristic of spectacles or drama', 'producing a strong effect', 'making a strong or vivid impression', 'inspiring awe or admiration or wonder; ; ; ; - Melville', 'commanding attention', 'sensational in appearance or thrilling in effect']
3650	impresionar	b1	['produce or try to produce a vivid impression of', 'impress positively']
3651	impresión	b2	['treat or classify according to a mental stereotype', 'artistic design and manufacture of prints as woodcuts or silkscreens', '(dentistry) an imprint of the teeth and gums in wax or plaster', 'a device produced by pressure on a surface', 'a picture or design printed from an engraving', 'an outward appearance', 'an unelaborated elementary awareness of stimulation', 'a learning process in early life whereby species specific patterns of behavior are established', 'a vague idea in which some confidence is placed', 'a clear and telling mental image', 'all the copies of a work printed at one time', 'reproduction by applying ink to paper as for publication', 'the output of a computer in printed form', 'a concavity in a surface produced by pressing']
3652	impresora	b2	['a machine that prints', '(computer science) an output device that prints the results of data processing']
3653	imprevisible	a2	['liable to sudden unpredictable change', 'incapable of being anticipated']
3654	imprimir	c1	['mark or stamp with or as if with pressure', 'press from a plastic', 'reproduce by xerography', 'reproduce by printing', 'make into a print']
3655	improductivo	b2	['not fruitful; not conducive to abundant production']
3656	impronta	b2	['a device produced by pressure on a surface', 'a learning process in early life whereby species specific patterns of behavior are established']
3657	improvisación	c1	['an unplanned expedient', 'an improvised musical accompaniment']
3658	improvisar	b2	['prepare or cook quickly or hastily', 'perform without preparation', 'make up']
